event_id,timestamp,pod,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type,data_source,tetragon_events_in_window
727,2026-06-09T05:08:55.510881+00:00,payment-service,User profile lookup completed,0.84228,True,False,True,0.9,False,False,0.2222,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,9
728,2026-06-09T05:08:55.510881+00:00,user-profile-service,Profile lookup completed,0.79904,True,False,True,0.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,4
729,2026-06-09T05:09:05.510881+00:00,payment-service,User profile lookup completed,0.858722,True,False,True,7.2,False,False,0.3889,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,72
730,2026-06-09T05:09:05.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,18
731,2026-06-09T05:09:05.510881+00:00,order-service,Payment service call completed,0.858722,True,False,True,7.2,False,False,0.3889,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,72
732,2026-06-09T05:09:15.510881+00:00,order-service,Payment service call completed,0.85676,True,False,True,5.2,False,False,0.3462,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,52
733,2026-06-09T05:09:15.510881+00:00,payment-service,User profile lookup completed,0.857467,True,False,True,6.9,False,False,0.3768,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,69
734,2026-06-09T05:09:15.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,20
735,2026-06-09T05:09:25.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
736,2026-06-09T05:09:25.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,34
737,2026-06-09T05:09:25.510881+00:00,payment-service,User profile lookup completed,0.86444,True,False,True,5.2,False,False,0.3846,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,52
738,2026-06-09T05:09:35.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,30
739,2026-06-09T05:09:35.510881+00:00,payment-service,User profile lookup completed,0.8668,True,False,True,3.7,False,False,0.3784,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,37
740,2026-06-09T05:09:35.510881+00:00,order-service,Payment service call completed,0.85852,True,False,True,4.6,False,False,0.3478,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,46
741,2026-06-09T05:09:45.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,44
742,2026-06-09T05:09:45.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,28
743,2026-06-09T05:09:45.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,34
744,2026-06-09T05:09:55.510881+00:00,order-service,Payment service call completed,0.86112,True,False,True,5.4,False,False,0.3704,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,54
745,2026-06-09T05:09:55.510881+00:00,payment-service,User profile lookup completed,0.86532,True,False,True,4.7,False,False,0.383,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,47
746,2026-06-09T05:09:55.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
747,2026-06-09T05:10:05.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,49
748,2026-06-09T05:10:05.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,49
749,2026-06-09T05:10:05.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,24
750,2026-06-09T05:10:15.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
751,2026-06-09T05:10:15.510881+00:00,user-profile-service,Profile lookup completed,0.48968,False,False,True,4.3,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,43
752,2026-06-09T05:10:15.510881+00:00,order-service,Payment service call completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
753,2026-06-09T05:10:25.510881+00:00,user-profile-service,Profile lookup completed,0.49376,False,False,True,2.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
754,2026-06-09T05:10:25.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,42
755,2026-06-09T05:10:25.510881+00:00,payment-service,User profile lookup completed,0.86532,True,False,True,4.7,False,False,0.383,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,47
756,2026-06-09T05:10:35.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,56
757,2026-06-09T05:10:35.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,42
758,2026-06-09T05:10:35.510881+00:00,user-profile-service,Profile lookup completed,0.4952,False,False,True,2.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,20
759,2026-06-09T05:10:45.510881+00:00,payment-service,User profile lookup completed,0.859047,True,False,True,6.4,False,False,0.375,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,64
760,2026-06-09T05:10:45.510881+00:00,user-profile-service,Profile lookup completed,0.49376,False,False,True,2.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
761,2026-06-09T05:10:45.510881+00:00,order-service,Payment service call completed,0.857467,True,False,True,6.9,False,False,0.3768,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,69
762,2026-06-09T05:10:55.510881+00:00,payment-service,User profile lookup completed,0.854165,True,False,True,7.9,False,False,0.3797,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,79
763,2026-06-09T05:10:55.510881+00:00,user-profile-service,Profile lookup completed,0.49328,False,False,True,2.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,28
764,2026-06-09T05:10:55.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,42
765,2026-06-09T05:11:05.510881+00:00,payment-service,User profile lookup completed,0.8505,True,False,True,5.1,False,False,0.3137,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,51
766,2026-06-09T05:11:05.510881+00:00,user-profile-service,Profile lookup completed,0.49568,False,False,True,1.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,18
767,2026-06-09T05:11:05.510881+00:00,order-service,Payment service call completed,0.86018,True,False,True,3.5,False,False,0.3429,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,35
768,2026-06-09T05:11:15.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,34
769,2026-06-09T05:11:15.510881+00:00,payment-service,User profile lookup completed,0.8676,True,False,True,2.7,False,False,0.3704,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,27
770,2026-06-09T05:11:15.510881+00:00,user-profile-service,Profile lookup completed,0.4952,False,False,True,2.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,20
771,2026-06-09T05:11:25.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,44
772,2026-06-09T05:11:25.510881+00:00,user-profile-service,Profile lookup completed,0.49136,False,False,True,3.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,36
773,2026-06-09T05:11:25.510881+00:00,order-service,Payment service call completed,0.86744,True,False,True,2.2,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,22
774,2026-06-09T05:11:35.510881+00:00,user-profile-service,Profile lookup completed,0.79376,True,False,True,2.6,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
775,2026-06-09T05:11:35.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,44
776,2026-06-09T05:11:35.510881+00:00,order-service,Payment service call completed,0.855991,True,False,True,6.6,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,66
777,2026-06-09T05:11:45.510881+00:00,payment-service,User profile lookup completed,0.85834,True,False,True,5.1,False,False,0.3529,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,51
778,2026-06-09T05:11:45.510881+00:00,user-profile-service,Profile lookup completed,0.79232,True,False,True,3.2,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,32
779,2026-06-09T05:11:45.510881+00:00,order-service,Payment service call completed,0.8553,True,False,True,2.6,False,False,0.3077,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,26
780,2026-06-09T05:11:55.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,34
781,2026-06-09T05:11:55.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,28
782,2026-06-09T05:11:55.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,39
783,2026-06-09T05:12:05.510881+00:00,payment-service,User profile lookup completed,0.85798,True,False,True,5.6,False,False,0.3571,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,56
784,2026-06-09T05:12:05.510881+00:00,user-profile-service,Profile lookup completed,0.79448,True,False,True,2.3,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,23
785,2026-06-09T05:12:05.510881+00:00,order-service,Payment service call completed,0.85404,True,False,True,3.8,False,False,0.3158,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,38
786,2026-06-09T05:12:15.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,57
787,2026-06-09T05:12:15.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,56
788,2026-06-09T05:12:15.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,22
789,2026-06-09T05:12:25.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,49
790,2026-06-09T05:12:25.510881+00:00,payment-service,User profile lookup completed,0.860503,True,False,True,6.7,False,False,0.3881,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,67
791,2026-06-09T05:12:25.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,30
792,2026-06-09T05:12:35.510881+00:00,payment-service,User profile lookup completed,0.857467,True,False,True,6.9,False,False,0.3768,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,69
793,2026-06-09T05:12:35.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,24
794,2026-06-09T05:12:35.510881+00:00,order-service,Payment service call completed,0.85708,True,False,True,3.1,False,False,0.3226,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,31
795,2026-06-09T05:12:45.510881+00:00,order-service,Payment service call completed,0.854165,True,False,True,7.9,False,False,0.3797,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,79
796,2026-06-09T05:12:45.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,62
797,2026-06-09T05:12:45.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,30
798,2026-06-09T05:12:55.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,18
799,2026-06-09T05:12:55.510881+00:00,order-service,Payment service call completed,0.85504,True,False,True,5.8,False,False,0.3448,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,58
800,2026-06-09T05:12:55.510881+00:00,payment-service,User profile lookup completed,0.856921,True,False,True,7.7,False,False,0.3896,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,77
801,2026-06-09T05:13:05.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,30
802,2026-06-09T05:13:05.510881+00:00,order-service,Payment service call completed,0.86032,True,False,True,4.5,False,False,0.3556,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,45
803,2026-06-09T05:13:05.510881+00:00,payment-service,User profile lookup completed,0.857499,True,False,True,6.5,False,False,0.3692,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,65
804,2026-06-09T05:13:15.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,59
805,2026-06-09T05:13:15.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,28
806,2026-06-09T05:13:15.510881+00:00,order-service,Payment service call completed,0.85457,True,False,True,7.1,False,False,0.3662,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,71
807,2026-06-09T05:13:25.510881+00:00,order-service,Payment service call completed,0.858722,True,False,True,7.2,False,False,0.3889,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,72
808,2026-06-09T05:13:25.510881+00:00,user-profile-service,Profile lookup completed,0.79184,True,False,True,3.4,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,34
809,2026-06-09T05:13:25.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,62
810,2026-06-09T05:13:35.510881+00:00,payment-service,User profile lookup completed,0.86216,True,False,True,4.4,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,44
811,2026-06-09T05:13:35.510881+00:00,order-service,Payment service call completed,0.855991,True,False,True,6.6,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,66
812,2026-06-09T05:13:35.510881+00:00,user-profile-service,Profile lookup completed,0.79592,True,False,True,1.7,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,17
813,2026-06-09T05:13:45.510881+00:00,order-service,Payment service call completed,0.86112,True,False,True,5.4,False,False,0.3704,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,54
814,2026-06-09T05:13:45.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,57
815,2026-06-09T05:13:45.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,28
816,2026-06-09T05:13:55.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
817,2026-06-09T05:13:55.510881+00:00,payment-service,User profile lookup completed,0.85834,True,False,True,5.1,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,51
818,2026-06-09T05:13:55.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
819,2026-06-09T05:14:05.510881+00:00,payment-service,User profile lookup completed,0.855101,True,False,True,8.2,False,False,0.3902,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,82
820,2026-06-09T05:14:05.510881+00:00,user-profile-service,Profile lookup completed,0.79232,True,False,True,3.2,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,32
821,2026-06-09T05:14:05.510881+00:00,order-service,Payment service call completed,0.86444,True,False,True,5.2,False,False,0.3846,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,52
822,2026-06-09T05:14:15.510881+00:00,user-profile-service,Profile lookup completed,0.78992,True,False,True,4.2,False,False,0.0,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,42
823,2026-06-09T05:14:15.510881+00:00,payment-service,User profile lookup completed,0.855991,True,False,True,6.6,False,False,0.3636,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,66
824,2026-06-09T05:14:15.510881+00:00,order-service,Payment service call completed,0.85846,True,False,True,4.1,False,False,0.3415,1,STEALTH_ATTACK,real_kubernetes_cluster_tetragon_ebpf,41
